transaction_id,customer_id,device_id,ip_address
939c7f20-585e-4534-b346-2c879ac977d7,f7531a78-8bbe-4a85-b1e8-a0650edddc72,e240bdf3-bb1a-4d92-af94-8dd4b190ccd8,178.184.240.95
0517c799-0f40-4d7c-b720-2f4969b2564f,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,4bcb0480-cfb2-4b4d-a41f-0471e01d47ec,12.81.186.104
61d9b774-8426-4edc-bc73-272dbb254f60,af8ca4c4-8703-4c55-b66c-2b76cd70040d,ed016a0f-359e-49be-aadc-8fbc3a50844f,50.29.25.58
25f9e6ad-9036-4158-900d-dfdd51b05d1c,d71c91b4-fee8-4104-9856-a5c6109a62e3,2e4ee45b-aac1-4239-b30c-35757a3a041c,35.46.78.22
af64ac0a-12ae-4742-b907-3c2ee82e1c0b,402cccc9-28de-45b3-9af7-cc5302aa1f93,5f187e9b-8172-42dc-83ec-95fb3182346b,92.162.26.18
857dd214-d937-4ef4-9b0e-8a8a5ca04ee0,2557bd38-d411-4ad4-9ee3-2370333db5b4,3ffce1a8-b344-4bef-a610-58fe99b5a0b9,111.241.62.47
ea2f7e46-714b-4c1d-ae81-f0bf0c47313b,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,cc6601fa-635d-4cea-9fea-399ca48cc251,7.220.1.69
fec2c143-ef9b-4274-b99f-713d1ed511b7,d71c91b4-fee8-4104-9856-a5c6109a62e3,82b5fc84-7382-4368-bf51-fed5b548d274,229.134.112.249
c53f0b81-e21d-4c5e-81d6-baa0ad8c5d58,af8ca4c4-8703-4c55-b66c-2b76cd70040d,d4584a3c-72bd-44a5-8c5d-3de5a533182b,80.185.84.114
8b701ec2-f0d3-432d-bb4b-7e1745bef34f,7bd5200c-5d19-44f0-9afe-8b339a05366b,162dcfa8-d2e4-4449-9b0d-7d56fd981991,155.92.229.247
671f6c5a-3638-4f30-a7e7-9e7e05c972bc,402cccc9-28de-45b3-9af7-cc5302aa1f93,d132ac87-0ed0-4d66-a467-4d16430bdc1d,97.24.196.237
cb118fb8-a30f-4e5b-b288-3975a35def8e,4dfeffe2-94ed-4fc3-b5bc-89c6f1e86dab,b824504d-8710-4ba2-a1a1-86f4bb956224,64.18.229.205
dd3f2150-2bbd-4489-99b6-7b99c4f4f05c,924a7526-46e2-47d9-90ef-4dd432816253,5af01b42-7422-4f18-98e3-359e03a2d295,196.195.2.252
5e7cb574-cb06-456f-bb1b-428207cf0253,af8ca4c4-8703-4c55-b66c-2b76cd70040d,fe4a233a-f91e-4aac-b3a6-995f978d1ea3,177.2.167.24
62316f4f-c0d6-402e-89d1-9f20b692bef6,7bd5200c-5d19-44f0-9afe-8b339a05366b,fea688e8-fc0b-4eae-b389-fa62411aa613,166.177.79.241
051036ba-dbe3-4d60-9b81-5683d6ca4da7,f7531a78-8bbe-4a85-b1e8-a0650edddc72,d7e2b666-f474-4232-b689-25a1a261cb60,68.123.191.159
1823877a-cc28-4333-929a-5523a0d20120,402cccc9-28de-45b3-9af7-cc5302aa1f93,33919fa4-5dbb-41b0-a895-ec15ab2c10f1,62.78.115.149
e8650f06-b8f9-4465-9d23-7dc4c11e989b,402cccc9-28de-45b3-9af7-cc5302aa1f93,0e07b0ec-41c2-404d-9214-cc165fb9ea1d,12.65.50.23
8fe20fa1-61c3-4eae-a3ed-160718e0b209,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,3deb41ac-8c17-4c96-b1e9-24c67ea0de90,218.149.36.208
028a1dc3-fc09-4c4e-a5a8-63e05aa01c60,c6d6f094-e982-46d2-8c1b-12d3af4a4bb9,589a6f0a-9d8f-439b-acbe-306e18fd39f2,234.129.149.119
4a8a5f43-683e-4f80-9d7a-f4cdcb614dfc,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,1be5f240-7bfe-45c1-a58d-624b05c0f83f,206.237.16.196
b125b83b-b613-427a-b145-cd1075f096cf,402cccc9-28de-45b3-9af7-cc5302aa1f93,32a0bc21-a7f6-42ae-b05c-b5a3d1064a01,53.200.160.111
4793bd44-98b0-465d-915a-bda5f479fe66,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,157a9d9a-4a9f-4dd8-af38-faa2abec7f1e,48.92.244.30
728173a7-40bb-4543-a0e6-cc4846aac077,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,e3b51fb0-e017-4684-b2f1-99cf68467520,180.160.210.98
d36a0593-5a44-4174-a5ed-cc7317bc8524,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,afdb5305-32ba-43d8-857b-7240ba5b11a1,190.205.8.68
b15a08b2-a696-4d1c-af31-15e072649b4f,2557bd38-d411-4ad4-9ee3-2370333db5b4,11c1a739-b3c6-4f24-a2c3-fd7151bf18f7,42.26.120.218
e4a98c21-e74d-4954-83f6-f758a1dfdc0e,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,e9691d75-9094-4ab8-8e4b-2c6d1b692eab,28.194.238.189
6979021a-94d5-4834-a1dc-e35e2b4ce4db,f7531a78-8bbe-4a85-b1e8-a0650edddc72,4edba70e-3d34-454d-9ce8-f835a19548a1,245.44.232.28
f38d1c57-3dd4-433e-a3cd-c07f4ec25304,af8ca4c4-8703-4c55-b66c-2b76cd70040d,ff15b1b0-c6a7-4bd1-8ba7-a892d37c8d02,56.105.104.32
c9a639e1-2539-4901-b525-fd70ce0f7607,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,3c27e832-cb50-4fc5-b782-ec97f6a5d50c,220.126.156.148
af10ed77-e5e8-48b1-8111-ad48872985ac,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,6bd0a6a0-6b99-47de-8833-e05cd3c7a119,170.75.234.234
8f6cc82a-6c78-4fba-a2fc-d5be58332800,7bd5200c-5d19-44f0-9afe-8b339a05366b,f024f4a2-cb65-4a26-8a06-15c7ba640cda,168.43.117.200
3668fb94-6bb7-4523-8c80-0d54d4d21f28,7bd5200c-5d19-44f0-9afe-8b339a05366b,52f1b397-175b-44a6-8967-3d129ac5722c,50.62.207.112
b489474c-b729-4759-86e9-51778ddea385,402cccc9-28de-45b3-9af7-cc5302aa1f93,b823bda8-e2a3-4541-a8d3-ae59fc963dd7,unknown
791a4a5f-12b8-4514-9ed8-e033138933f1,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,e3f48a04-25b8-44f3-9991-3b808fb7c32f,163.204.46.222
37acea94-2ecf-4cba-bf3a-a2b418a02300,402cccc9-28de-45b3-9af7-cc5302aa1f93,16e4b1b1-a590-45cf-b154-6b8edbcf0dbd,71.133.231.78
5e82666b-f1ee-4e6d-81e1-44a5515cec16,d71c91b4-fee8-4104-9856-a5c6109a62e3,620d99ab-a100-4622-8e08-756997cfe7ed,252.185.23.99
1b544fb7-8ba5-491c-9978-bce1e4b3733a,0bac0b84-4f9e-48e5-ae83-1d4ab38944ea,a76a7704-7b4a-42fd-b86c-d01137fc44ec,170.210.141.100
5a93c511-6381-41f8-90bb-79002633e334,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,37c3f9d4-a89c-44fe-a45b-fa3500473e8c,63.178.168.159
e5a47731-9cc7-4c2f-b17d-06bb3cab4af5,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,45f785dd-06af-4662-9d74-1916a57f0e4d,199.17.240.229
513a7286-4258-43ae-ad46-e7e03ac32f70,7795eb78-a695-44b8-932b-0217a5085912,c781533f-f681-4216-8fbe-dff57953d6dc,102.236.167.207
4662cb2d-21b2-4390-ba38-5a1eddebdc7c,402cccc9-28de-45b3-9af7-cc5302aa1f93,9f5cc9be-f9f0-4911-bdc4-d9e4c8a871fa,194.179.17.152
9e65b86a-a961-4aa8-9600-32755b470863,f7531a78-8bbe-4a85-b1e8-a0650edddc72,5d50d365-78a1-4c01-a838-9447ad15e0d1,229.68.186.85
811e840c-2653-4b76-a35f-3aa357dc6c2b,7bd5200c-5d19-44f0-9afe-8b339a05366b,cdedfc0f-2dec-47d5-a464-1bd8255aa493,67.186.34.7
c42328f0-a715-472d-b261-61edc7ae5dd0,d71c91b4-fee8-4104-9856-a5c6109a62e3,bad152b7-36e0-4613-820d-bec469406d0c,102.188.190.205
68647c97-d250-415d-98a8-ee10cff1eebb,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,ac1e9c5c-dbff-431e-8d79-e5c90d1b9fff,138.106.43.124
4f87cfb4-c996-45f9-9120-67f2d0e90149,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,e70db499-19e1-4927-b04f-3ebfcf62e33c,5.113.153.227
780f4937-b26a-4642-aae7-aa04733c4f56,bf818924-c43b-4e91-8dd4-fbb71d30833a,ed50a56d-7958-4fd7-91bf-c837a0f43627,207.9.33.77
d66c4718-43dd-4af8-a2da-fbfa3c393731,402cccc9-28de-45b3-9af7-cc5302aa1f93,200eb9e6-5438-495c-a6e4-837c7030c13e,192.135.153.138
579f4b32-eb9a-49a6-8738-e349e6cea441,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,d84c7493-1dd3-4d31-88b9-80cf23430395,199.4.153.12
26094f17-203a-4282-8548-e7eb45589e18,402cccc9-28de-45b3-9af7-cc5302aa1f93,a310d9dd-6dee-4c19-aceb-48f6439d1f1f,118.117.15.215
47d17a1c-e587-4ff2-a437-d4d2c0d00417,f7531a78-8bbe-4a85-b1e8-a0650edddc72,11dd6bad-3096-4efc-bf90-b747ed2dce20,60.165.154.6
9febfaca-b31b-44e8-95e2-afe7c8260e29,af8ca4c4-8703-4c55-b66c-2b76cd70040d,5eea9c6c-502d-46f3-9ba2-720a8700d691,100.224.134.59
da11f3dc-1ad5-4c40-b581-be657076ed96,7795eb78-a695-44b8-932b-0217a5085912,c781533f-f681-4216-8fbe-dff57953d6dc,52.129.237.158
27608ef1-2ecc-4b52-84e6-e64da3250043,d71c91b4-fee8-4104-9856-a5c6109a62e3,21f5744c-01eb-4516-b0c0-e705a67dd5a7,208.146.129.251
c3a5277c-3e69-4419-8c17-e45e3e3b7ccb,d71c91b4-fee8-4104-9856-a5c6109a62e3,798393b1-8cd2-40ae-99a0-7bb7dc3f4008,122.199.184.144
eaaf5ca1-4343-4c98-9b8f-18608bd49ef8,d63571e6-4a0b-4339-9d12-3dd2f2c07d13,479b87e2-7354-400b-a498-5af4ac64ef5d,84.74.134.3
0f13554d-2407-4a8b-9e88-e26ff30deb60,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,31829048-598b-409b-9b53-978263e7754b,242.1.90.228
de1688bc-3b51-47fd-964c-ab23dba8e2af,70a93d26-8e3a-4179-900c-a4a7a74d08e5,b7ba213b-4c89-4c17-a72c-983df2b77957,42.142.98.175
f23a0d7d-d6ff-444c-bf40-e1b866f6dc5c,70a93d26-8e3a-4179-900c-a4a7a74d08e5,ad56468e-1d39-4c1b-b372-9747f9c4f399,176.175.58.221
9258af27-3613-41a8-9267-5d8470930cf2,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,af8452d1-9223-48f9-ae5f-2fbaa96c5188,7.83.102.222
78147049-c3ad-48cc-bc1e-8563b75c68bf,70a93d26-8e3a-4179-900c-a4a7a74d08e5,f44c9417-49d7-4be1-bc60-f59584f28cd4,13.232.130.190
1b5ca03f-8c61-47fc-9005-69f9f6e80641,70a93d26-8e3a-4179-900c-a4a7a74d08e5,1116845f-d9e9-4194-bf8c-9ab64d4dcaf8,154.171.88.114
30607163-9671-448b-aa60-ab8961444816,bf818924-c43b-4e91-8dd4-fbb71d30833a,a7a5e08b-847f-4681-b041-685c540e9125,146.24.153.114
8348009f-a8e7-43d6-8093-e7e7be7ffd4d,7795eb78-a695-44b8-932b-0217a5085912,6e25ed30-696f-4f77-bab4-5d83e9ec9ca7,101.69.186.100
5f866299-a2d3-42d2-987e-0bdc97297bcc,7bd5200c-5d19-44f0-9afe-8b339a05366b,fea688e8-fc0b-4eae-b389-fa62411aa613,219.18.107.201
1f481002-d87c-4f1a-a784-ec5c21ec04b2,4cfe5cbc-d677-49bc-8739-b1d05f351250,dad856e7-8e75-4b79-a865-8b0ecfec1d9b,72.250.68.177
e69d481f-2ee3-4621-a58a-73fec8c63eca,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,eb35b446-a716-4502-bb52-e92295c72be8,165.110.247.200
12a1588f-28ad-4d64-9cb4-71e15dd52416,d71c91b4-fee8-4104-9856-a5c6109a62e3,eb44f003-4681-4f8d-aa39-39e70cfcde19,222.117.28.222
8f522484-603d-4f6a-8af3-202673390e33,dd0a98a5-c71b-425e-a0b0-6ff81d1ccda2,2f76aa10-1e6f-46c5-b632-c1ca4a324f3b,214.36.85.219
dad94aa0-9625-4aed-b152-ffe64e1e8258,140d2232-ee97-4934-81aa-9e5c323d7c6f,f88d5270-4bb5-4a23-b30a-1067eb941a69,73.242.94.168
e17d50e3-e308-4472-b93e-ad8b92027fca,402cccc9-28de-45b3-9af7-cc5302aa1f93,0f43f090-1e04-4937-9223-d2b9de4572fa,44.154.247.248
3129898d-4d3b-424c-b366-7ab3444b6540,d71c91b4-fee8-4104-9856-a5c6109a62e3,9d26c35d-ecbb-4ad2-9cf0-313eeffb85b4,217.139.215.204
88c58a9c-7791-4ce3-a521-4baab98702a1,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,d84c7493-1dd3-4d31-88b9-80cf23430395,70.181.105.48
73379125-be03-4b1f-a17f-e63f1cf6d348,4cfe5cbc-d677-49bc-8739-b1d05f351250,4f14e064-83fa-44cf-9034-372651f01a77,248.151.186.177
37be60f8-77d2-46e6-9a40-485962c41b87,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,352f53d5-43fb-4285-ad09-fb14b942daef,141.43.32.17
f2bd960e-8bdd-4598-8fef-9b76eea32ca0,657acfcc-b226-4a5f-b39c-f1c1cc2718b5,b3fc0cef-92dd-40b3-9205-170713d390f8,163.241.235.58
11f97052-95b8-48ae-a7c2-63c86d73aa00,402cccc9-28de-45b3-9af7-cc5302aa1f93,33919fa4-5dbb-41b0-a895-ec15ab2c10f1,63.44.246.167
feff601e-51bb-4543-90fb-d36d6824ede1,f7531a78-8bbe-4a85-b1e8-a0650edddc72,5d50d365-78a1-4c01-a838-9447ad15e0d1,165.170.239.154
27980c8c-ab90-4728-98e8-1930eefcd3c5,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,6b2a942b-cbed-4820-8a09-8de6b614b525,97.4.182.45
7f87d851-2e22-4111-a381-2031c81b05bf,402cccc9-28de-45b3-9af7-cc5302aa1f93,f5b3a2fd-8253-49ce-ac28-06aec9455f89,18.194.152.142
c76fa3ea-54e0-4474-857f-07be1d8f94b5,d71c91b4-fee8-4104-9856-a5c6109a62e3,130d3281-3ad5-4d7e-9256-c8eea68b6278,176.77.119.12
db501487-f82e-47d7-b268-01acece2a450,402cccc9-28de-45b3-9af7-cc5302aa1f93,38b3d022-04a6-438e-b5b1-23a4b96029d6,147.86.29.94
706b212d-b6af-4aea-94a2-67fe554bb3b9,70a93d26-8e3a-4179-900c-a4a7a74d08e5,b5e73bf3-c2a4-4c42-ac83-adabafa322cb,224.153.112.121
5ec7d87b-754f-4353-8784-cc782855619e,0d012410-8776-48ae-80a8-49075f180e22,25996239-ced6-4e3b-ae6b-ed1e7221ebc0,221.140.39.6
245a53e3-239f-4f0a-9dff-4241ef3334a0,d71c91b4-fee8-4104-9856-a5c6109a62e3,3194d4a7-0036-4263-867e-bf4e02cedf21,183.45.91.243
7f7db0aa-cbc6-4dcd-8114-e3d12eee43f9,d71c91b4-fee8-4104-9856-a5c6109a62e3,f64ad6de-2bfa-48ea-b296-1ea7c3530604,59.57.5.238
77387027-178f-487c-9fdb-a26c2cfa001d,402cccc9-28de-45b3-9af7-cc5302aa1f93,b3290ccd-926f-4e98-b219-eab283ad718a,215.218.230.171
3a230063-76e9-417f-9060-05a3dc5b2209,d71c91b4-fee8-4104-9856-a5c6109a62e3,66396de6-7c8f-456a-b034-08eb8cc199a9,12.99.244.143
c3c36e43-c780-4c27-913a-8069529dc8d5,ec5c6ddf-92b0-4fd4-a099-c7b699e39489,1b8a5f66-d45b-44ac-9d6b-b88a92d3035f,9.22.133.163
41f97d77-a9ff-4e9e-9284-a6244f6f5e70,904fe433-bfc7-48ff-bb5c-7ae168c672a7,06ebd73a-004d-4afe-831b-c769ace29102,41.217.225.138
b4dd1a3b-b322-4e2a-b895-cd3e1cdaa630,f0f8ede3-6dfe-42d9-bcee-9eec672c0f7d,fc6dab86-46a2-46a7-af62-e8fc9302ae6a,222.164.155.65
7c06c945-e648-485f-86a6-a0c422c566f4,7795eb78-a695-44b8-932b-0217a5085912,6e25ed30-696f-4f77-bab4-5d83e9ec9ca7,209.16.92.234
45bd46e8-fde6-4b34-a7ae-e0e2c6a5c1c6,f7531a78-8bbe-4a85-b1e8-a0650edddc72,eec5af38-aa97-432b-9a38-066579857f39,195.72.90.163
a0ea870c-4848-411f-88d9-fc3fe0b8b8b8,7bd5200c-5d19-44f0-9afe-8b339a05366b,0a2d6230-a450-4758-b5ff-c690821950e4,99.46.78.50
e40d6961-fd62-4f8e-8e8c-cfe899cc87b9,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,c6593fc2-9ecf-4b08-b52f-cc88320c6c99,28.185.158.65
4c256fd0-ef48-4f48-b1d3-82ef547b0223,d71c91b4-fee8-4104-9856-a5c6109a62e3,737e44dc-9ee8-497f-b2ae-5e493d47fa12,51.37.230.81
84541faa-1a6f-422a-bb39-7c36ea798ecd,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,4bd9d1b2-8e3e-4761-8a7d-a9392095e731,61.239.242.175
29526bdb-11b8-45c2-bb11-2b00c6cc0dc4,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,917faeeb-252b-4379-8ba3-8c4bae9791fb,114.240.119.68
93340a93-09a4-4499-a0e0-a07c922f1a7f,7bd5200c-5d19-44f0-9afe-8b339a05366b,03babe2c-1ce9-46dc-aba1-e562d49294e8,181.250.55.115
e57932ca-cb97-4de2-ba0a-414af757de65,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,96dbc84d-5e55-44b0-b73a-93d54af0aacc,44.91.253.137
0314ba4a-62c6-4a17-80a1-9860210ad41e,402cccc9-28de-45b3-9af7-cc5302aa1f93,a24d8f74-6303-4e6d-9220-664e1c25dfc1,152.219.223.157
e40775f5-2fa7-4efc-8e40-4e278cf4ad6f,d71c91b4-fee8-4104-9856-a5c6109a62e3,931965df-16a5-47c5-afd2-fdb9e4a02ab5,62.212.51.59
7fc07b24-4514-47f3-a895-e1a870e2ad4d,d71c91b4-fee8-4104-9856-a5c6109a62e3,c546aa0c-7b88-4520-8238-b20a918688c5,38.72.67.150
c566ad8b-531f-4d23-bf19-5da3a688555d,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,645cfb3b-40db-489f-96d2-e8f372001668,236.208.145.189
f1ee8ba9-1da5-4afc-9d1c-dd5fbc1a86fe,d71c91b4-fee8-4104-9856-a5c6109a62e3,c546aa0c-7b88-4520-8238-b20a918688c5,19.219.50.96
5c5b0a48-d115-4bdd-8552-08d0dde886cd,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,4382e52a-ce91-4075-8372-7cf210d9a44c,57.195.14.139
c73a53c3-40ac-4e40-a369-89ee2fd89f99,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,c1553c32-1f1e-4a36-b603-3b6d76ca0376,89.161.146.8
e398c246-3470-4ff8-a758-1c87e9c74a5a,7bd5200c-5d19-44f0-9afe-8b339a05366b,b50726d1-7671-48dc-bd3e-394a93084971,82.232.250.205
bba435f1-2fa6-428f-bb8b-48b1e7975de1,402cccc9-28de-45b3-9af7-cc5302aa1f93,a81557e0-9381-4d02-823d-119e17aa0ae9,238.107.95.118
7e3a1d03-d534-4b28-8517-f4b43964fec9,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,96dbc84d-5e55-44b0-b73a-93d54af0aacc,168.234.57.137
597e3808-37c1-4862-b90b-64c337348a97,66c71a44-d07c-4a20-a576-0a377193bf6b,11458333-b4b7-4e92-90e1-7545cdf4b970,14.232.19.17
ad53f2ce-fe2e-47a0-b693-94974d5c0bcd,23d9943d-57b1-42eb-9ef2-05eed7fd1957,1f81d60c-25b5-495c-a49c-b59a3aa4fb3a,131.170.75.72
95ff665c-2415-4fed-b362-d8ad5a534f05,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,d50aebe1-b068-4b82-b773-3fc3c4cb835a,192.63.219.180
51060825-19a5-460a-a0b7-75d7b9f72628,70a93d26-8e3a-4179-900c-a4a7a74d08e5,8303b289-ab19-473d-986e-a358b73b47a4,191.229.79.189
d8154442-8502-475c-9f9e-9d45898c44b5,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,e9691d75-9094-4ab8-8e4b-2c6d1b692eab,177.110.187.140
f0d26068-548f-4593-8383-1eeb87858c24,af8ca4c4-8703-4c55-b66c-2b76cd70040d,057a1ede-97f7-4ca2-8de0-a605ab517744,241.47.96.117
de02d39b-588a-4845-aa6e-2fe2fcaa6001,d71c91b4-fee8-4104-9856-a5c6109a62e3,ecf86eb0-ca14-4e1c-905c-3134d0a3a647,227.196.72.202
cdff4645-e589-4c18-b6a6-a8bab07e75ea,26776287-bd6a-4207-afec-b979adab70df,2cf10b1a-e6f1-4e99-b982-aadc0580c46a,239.66.141.57
2d38d4ff-faf0-4d3f-9646-a6d650ea4e87,7bd5200c-5d19-44f0-9afe-8b339a05366b,edc03f9e-0652-4eef-91b1-bb504832ee7c,233.169.242.93
cd06e315-c7eb-408b-9e78-fa4840ba5b48,70a93d26-8e3a-4179-900c-a4a7a74d08e5,b5e73bf3-c2a4-4c42-ac83-adabafa322cb,113.166.93.163
e24bd75e-3bf0-432c-81fc-c5cae9f4210c,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,4fc0360c-3159-48e0-8271-7eea5e18fdee,83.114.60.88
686ebdf1-afc7-4a8c-8343-73d18560be55,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,b6ace2b9-bccc-446f-a9b6-ef55e9afa6e7,106.124.137.21
f2e6c1a7-83ba-4a23-9255-6de42b3a5560,402cccc9-28de-45b3-9af7-cc5302aa1f93,38b3d022-04a6-438e-b5b1-23a4b96029d6,97.170.141.206
8dd22e7b-3481-4564-af01-8216c4f13b26,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,a2a10293-eaa6-4470-bb6d-8aa149d71e65,235.6.15.230
e003b03d-ab28-4114-9c08-626b1d9d90b8,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,dabc82d5-0226-404e-a82c-f375c0842e35,33.164.122.247
56e77c43-7ce8-488b-a46e-4bb72f29f114,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,9ef46542-0325-48e7-a023-e6eddaad3365,112.178.251.25
f8b8c179-e9be-4e49-a97e-16db271640e5,c6d6f094-e982-46d2-8c1b-12d3af4a4bb9,2eebd53d-9664-4270-bfc0-705ce15b93fb,181.116.167.68
95a5b441-40cd-4257-968b-3ea299a7f065,a07adabc-9a06-4e28-b1d6-83b128f4219a,0c89f91c-6b15-49f6-8a66-d0066737e461,20.227.4.253
660a0bd1-fb11-4978-a415-d63f86409570,70a93d26-8e3a-4179-900c-a4a7a74d08e5,7baa3ef3-af6c-4bcf-a7f3-c93183b6b6a1,158.185.47.75
4314fb42-e75c-4b0c-abf2-1d665367aa58,904fe433-bfc7-48ff-bb5c-7ae168c672a7,8214d96c-4a5e-45ad-b63d-434ebe1439b8,205.163.107.136
fd202193-2e27-4b11-acd0-71bbf3c9bb1d,d63571e6-4a0b-4339-9d12-3dd2f2c07d13,bbd2294b-2c1d-47c4-91e4-c86985e85fce,65.31.127.68
1f785c2c-febe-45ad-b74d-bbf3103ba2f3,7bd5200c-5d19-44f0-9afe-8b339a05366b,19a741aa-1574-4d4b-9bc0-eba73728cf8a,98.73.64.222
a81ae2ef-b52e-40e8-8673-05ab9ac0dde5,70a93d26-8e3a-4179-900c-a4a7a74d08e5,d11ff90e-0cb0-416b-8a17-bee76496c653,144.26.140.141
cf592cce-46bf-4c6b-b50a-b68cf6f7e467,af8ca4c4-8703-4c55-b66c-2b76cd70040d,58ce65d3-1261-4c80-a4aa-7d07117d291e,13.3.215.150
32cbd613-5c6c-4797-be15-165bc408c2ca,af8ca4c4-8703-4c55-b66c-2b76cd70040d,8d9e4e31-6e23-4e66-904f-4eb99949ef18,unknown
fe913e7b-493b-4012-aaee-de8563fb7718,f7531a78-8bbe-4a85-b1e8-a0650edddc72,c10d8360-5f7d-4a2d-bedc-8db83ed15441,17.2.206.16
735ae419-9834-4c46-a649-da97dbe49e52,70a93d26-8e3a-4179-900c-a4a7a74d08e5,d11ff90e-0cb0-416b-8a17-bee76496c653,210.97.133.246
